id,module,difficulty,question,option_A,option_B,option_C,option_D,answer,analysis
108,编程基础,基础+,以下关于变量作用域的描述，正确的是哪一项？（第108题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
109,编程基础,基础+,以下关于变量作用域的描述，正确的是哪一项？（第109题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
110,编程基础,基础+,以下关于变量作用域的描述，正确的是哪一项？（第110题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
111,编程基础,基础+,以下关于变量作用域的描述，正确的是哪一项？（第111题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
112,编程基础,基础+,以下关于变量作用域的描述，正确的是哪一项？（第112题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
113,编程基础,基础+,以下关于变量作用域的描述，正确的是哪一项？（第113题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
114,编程基础,基础+,以下关于变量作用域的描述，正确的是哪一项？（第114题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
115,编程基础,基础+,以下关于变量作用域的描述，正确的是哪一项？（第115题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
116,编程基础,基础+,以下关于变量作用域的描述，正确的是哪一项？（第116题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
117,编程基础,基础+,以下关于变量作用域的描述，正确的是哪一项？（第117题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
118,编程基础,基础+,以下关于变量作用域的描述，正确的是哪一项？（第118题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
119,编程基础,基础+,以下关于变量作用域的描述，正确的是哪一项？（第119题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
120,编程基础,基础+,以下关于变量作用域的描述，正确的是哪一项？（第120题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
121,编程基础,基础+,以下关于变量作用域的描述，正确的是哪一项？（第121题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
122,编程基础,基础+,以下关于变量作用域的描述，正确的是哪一项？（第122题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
123,编程基础,基础+,以下关于变量作用域的描述，正确的是哪一项？（第123题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
124,编程基础,基础+,以下关于变量作用域的描述，正确的是哪一项？（第124题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
125,编程基础,基础+,以下关于变量作用域的描述，正确的是哪一项？（第125题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
